mp_id,ev_plateau_days_frac,ev_plateau_level_kw,ev_plateau_level_p90_kw,ev_level_consistency,ev_plateau_duration_h,ev_plateau_duration_p90_h,ev_plateau_energy_kwh,ev_plateau_energy_p90_kwh,ev_flat_plateau_days_frac,ev_step_up_kw,ev_start_evening_night_frac,ev_start_hour_spread_h,ev_day_plateau_days_frac,ev_weekend_minus_weekday_frac,ev_gap_days_median,ev_plateau_days_winter_minus_summer,ev_max_over_base_kw,ev_high_hours_per_day,ev_high_energy_share,ev_sessions_per_plateau_day,n_days,n_summer_days,n_winter_days,mean_import_kw,base_kw
93462,0.6713,4.3100,4.4214,0.9481,1.2500,2.0000,5.3310,8.4467,0.4173,3.1940,0.8828,2.8533,0.0787,-0.5085,1.0000,0.2176,7.0357,1.7729,0.4673,1.0326,1004,338,361,0.6232,0.1440
93718,0.6833,3.3520,4.4900,0.7245,1.5000,2.5000,5.7463,11.1487,0.1713,3.8800,0.9227,2.1825,0.0528,-0.5790,1.0000,0.0664,7.6139,5.1925,0.6296,1.1662,1004,338,361,1.2121,0.1780
93974,0.2291,5.7630,6.1320,0.8174,1.0000,1.2500,5.2075,6.6796,0.0319,4.1280,0.9826,1.1464,0.0040,-0.2959,3.0000,0.1756,6.9113,1.1345,0.4935,1.0000,1004,338,361,0.4326,0.0420
94230,0.4472,3.0760,3.5072,0.9087,1.2500,2.5000,4.0830,7.5546,0.3357,2.3320,0.9822,1.4200,0.0080,-0.3320,2.0000,0.0723,4.7170,1.1877,0.4092,1.0045,1004,338,361,0.3724,0.0320
94998,0.0299,2.5760,3.0470,0.8333,1.2500,2.0500,3.3525,5.2819,0.0090,2.1760,0.4000,2.0571,0.0179,0.0022,24.0000,0.0123,4.9098,0.4250,0.1458,1.0000,1004,338,361,0.3298,0.0760
95510,0.4691,3.7480,4.6500,0.5159,2.2500,4.2500,9.2840,17.6515,0.0249,3.7720,0.8917,3.3302,0.0508,-0.0470,1.0000,0.7297,10.3408,4.4806,0.4609,2.5329,1004,338,361,1.4846,0.0000
95766,0.1232,2.6850,3.4188,0.6167,1.3750,2.5000,3.7675,8.2768,0.0298,2.0340,0.4583,4.8993,0.0667,0.0440,5.0000,0.1164,5.4712,0.6263,0.1711,1.1417,974,338,331,0.4186,0.1040
96022,0.0438,2.1460,2.6546,0.8182,2.0000,4.7500,4.3760,10.7647,0.0349,1.5680,0.9318,2.1140,0.0030,-0.0124,3.0000,0.1136,2.7462,0.1220,0.0680,1.0455,1004,338,361,0.1804,0.0120
96534,0.0080,2.2310,2.7078,0.7500,1.1250,1.5750,2.7525,3.6778,0.0020,2.2680,0.1250,4.4575,0.0070,0.0182,25.0000,-0.0093,5.5396,0.2017,0.0768,1.0000,1004,338,361,0.3510,0.1910
97046,0.8256,21.1200,21.4068,0.8139,3.5000,6.5000,71.0280,133.6223,0.4439,15.7880,0.9823,2.0401,0.0146,-0.0909,1.0000,0.4275,29.5250,4.6320,0.8826,1.3264,820,246,269,3.1824,0.1360
97302,0.4051,3.0270,3.1274,0.9817,1.2500,1.7500,3.6005,5.0515,0.2980,2.2820,0.9450,1.8908,0.0223,-0.3678,2.0000,0.0221,4.3780,0.9027,0.4211,1.0000,943,338,300,0.2921,0.0440
97558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,912.0000,0.0000,0.0240,0.0000,0.0000,0.0000,881,338,269,0.0001,0.0000
98070,0.2971,6.1780,6.3720,0.7601,1.0000,1.5000,5.8140,7.5450,0.0669,4.1960,0.8893,2.6160,0.0329,-0.2811,2.0000,0.1988,7.6015,1.4635,0.4391,1.0480,912,338,269,0.5420,0.1160
98326,0.0099,2.6000,2.8064,0.8889,1.0000,1.8000,2.6820,4.6394,0.0033,2.5040,0.3333,1.7135,0.0066,0.0131,28.0000,0.0260,4.4396,0.3728,0.1357,1.0000,912,338,269,0.2932,0.0700
98582,0.4586,4.8870,12.7624,0.1460,2.7500,5.5000,18.9980,54.9413,0.0465,7.8300,0.9109,3.3405,0.0409,0.0024,1.0000,0.7012,24.4696,4.1839,0.7374,2.4827,881,338,269,1.3900,0.0040
98838,0.6842,5.5600,5.6994,0.8446,1.5000,2.2500,7.5915,12.0253,0.3421,4.2780,0.8301,3.1002,0.1162,-0.3975,1.0000,0.2103,8.8380,2.6228,0.5578,1.1442,912,338,269,0.8139,0.1520
99350,0.4125,2.4900,2.8204,0.9306,1.2500,2.0000,3.5050,5.1330,0.3468,1.8440,0.9332,2.0904,0.0276,-0.2531,2.0000,-0.0405,4.4565,0.9547,0.4964,1.0051,943,338,300,0.2196,0.0160
99606,0.1053,3.0460,3.4948,0.7742,1.2500,2.0000,4.1315,6.0196,0.0249,1.9760,0.1828,3.8160,0.0861,0.2358,7.0000,0.1574,4.8980,0.6467,0.1796,1.1290,883,338,240,0.4086,0.0080
99862,0.0181,2.4020,3.0960,0.7500,1.0000,1.0000,2.5760,3.5730,0.0034,2.0240,0.6250,4.9826,0.0068,-0.0031,8.0000,0.0245,4.5931,0.6254,0.1657,1.0000,883,338,240,0.4031,0.0620
100119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,912.0000,0.0000,0.6480,0.0000,0.0000,0.0000,912,338,269,0.0235,0.0000
100375,0.0770,2.6820,3.4938,0.7206,1.2500,1.7500,3.6470,5.4535,0.0113,2.1880,0.2647,3.6363,0.0566,0.0144,10.0000,0.0777,4.7596,0.4238,0.1365,1.1029,883,338,240,0.3431,0.0656
100631,0.0040,2.8660,3.8372,0.4000,1.0000,1.1500,3.3460,3.8628,0.0000,4.1120,0.6000,1.5659,0.0016,-0.0056,42.0000,0.0055,4.9077,0.1099,0.1039,1.0000,1242,461,361,0.1782,0.0320
100887,0.0011,2.3280,2.3280,1.0000,1.0000,1.0000,2.5360,2.5360,0.0000,1.4240,1.0000,0.0000,0.0000,0.0040,883.0000,0.0000,2.3362,0.0091,0.0044,1.0000,883,338,240,0.2085,0.1200
101399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1277.0000,0.0000,2.5648,0.0123,0.0158,0.0000,1239,461,389,0.1227,0.0240
101911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,852.0000,0.0000,2.8758,0.0246,0.0256,0.0000,852,338,240,0.0966,0.0280
102167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,852.0000,0.0000,3.4126,0.0781,0.0358,0.0000,852,338,240,0.2213,0.0520
103703,0.0317,2.6780,3.4520,0.8148,1.0000,2.0000,2.9020,5.2066,0.0047,2.1560,0.4074,5.9059,0.0188,0.0077,9.5000,0.0691,4.1289,0.3058,0.0552,1.0370,852,338,240,0.6006,0.3100
103959,0.9401,4.6820,6.0540,0.4844,4.0000,8.0000,20.6870,47.2575,0.4366,3.5480,0.7578,4.6294,0.2277,-0.0665,1.0000,0.0740,13.1176,7.3721,0.6178,2.0986,852,338,240,2.4870,0.4440
104471,0.0012,2.3440,2.3440,1.0000,2.0000,2.0000,4.8240,4.8240,0.0012,1.5640,1.0000,0.0000,0.0000,-0.0016,852.0000,0.0000,2.1990,0.0144,0.0069,1.0000,852,338,240,0.2002,0.0680
104727,0.0341,3.0440,3.5404,0.5556,1.0000,1.6000,3.4780,5.6706,0.0051,2.0920,0.3333,4.6306,0.0228,0.0142,14.5000,0.0138,5.0018,0.4908,0.1714,1.0000,791,338,240,0.3130,0.0280
105239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,822.0000,0.0000,0.0080,0.0000,0.0000,0.0000,822,338,240,0.4411,0.4440
105495,0.5044,3.8320,4.9564,0.5313,1.2500,2.2500,5.0560,8.6625,0.0240,3.4760,0.7544,4.0248,0.1239,0.0991,1.0000,0.3055,9.5824,3.0123,0.2900,1.5288,791,338,240,1.4999,0.6040
106263,0.0024,2.5280,2.6400,1.0000,1.2500,1.4500,3.1855,3.8323,0.0012,1.7420,0.5000,4.4974,0.0012,-0.0034,498.0000,0.0012,2.6956,0.0441,0.0131,1.0000,822,338,240,0.3336,0.1580
107031,0.0061,2.8500,2.9148,0.8000,1.0000,1.1500,3.1760,3.3486,0.0012,2.8440,0.2000,3.6649,0.0049,0.0034,63.0000,-0.0089,3.5969,0.0426,0.0481,1.0000,822,338,240,0.1061,0.0240
107287,0.0877,3.3840,4.6450,0.7188,1.5000,2.7500,5.3505,11.1164,0.0438,2.5720,0.9062,2.1892,0.0082,-0.0823,1.0000,-0.1138,4.8744,0.2795,0.3874,1.1562,365,123,120,0.7281,0.0000
107799,0.0025,2.4180,2.4788,1.0000,1.2500,1.2500,3.2540,3.2728,0.0013,2.4800,0.0000,0.1250,0.0025,-0.0035,365.0000,0.0083,3.6502,0.1356,0.0470,1.0000,791,307,240,0.3034,0.1420
108823,0.9241,4.2120,8.1300,0.2025,2.0000,3.5000,9.0505,25.0790,0.1846,6.6320,0.8618,3.5818,0.1277,-0.1416,1.0000,0.1694,12.4124,9.7162,0.8307,3.6772,791,307,240,2.8563,0.3440
109079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,791.0000,0.0000,2.7060,0.0158,0.0107,0.0000,791,307,240,0.1510,0.0360
109335,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,0.0000,6.6010,0.1417,0.2725,0.0000,30,30,0,0.3734,0.0000
109591,0.7016,5.0520,6.1044,0.1369,1.5000,2.5000,7.1390,11.2990,0.3641,3.7920,0.8486,3.6978,0.1062,-0.0779,1.0000,0.2267,9.5126,2.2013,0.6340,1.3441,791,307,240,0.6122,0.0440
110871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,761.0000,0.0000,2.5832,0.0207,0.0383,0.0000,761,277,240,0.0533,0.0120
111127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,791.0000,0.0000,4.2824,0.0973,0.0623,0.0000,791,307,240,0.1752,0.0600
111383,0.0184,2.4270,3.0646,0.7857,1.0000,1.4250,2.7480,3.6174,0.0053,1.8440,0.4286,2.1255,0.0105,0.0066,28.0000,0.0106,3.8132,0.1347,0.1203,1.1429,761,277,240,0.1205,0.0160
111639,0.0013,2.1060,2.1060,1.0000,1.0000,1.0000,2.1580,2.1580,0.0000,1.1320,0.0000,0.0000,0.0013,0.0046,761.0000,-0.0036,2.5824,0.0154,0.0099,1.0000,761,277,240,0.1525,0.0440
112407,0.0196,2.6720,2.9648,1.0000,1.0000,1.0000,2.9760,3.0216,0.0000,1.7000,0.0000,1.6119,0.0196,0.0374,39.0000,-0.0323,4.2594,0.3562,0.0961,1.0000,153,62,30,0.6299,0.2040
112663,0.0092,2.8440,3.4832,0.5714,1.2500,1.4500,3.7130,4.5300,0.0000,1.5200,0.0000,1.4578,0.0092,0.0065,95.5000,-0.0061,3.9708,0.2034,0.0538,1.0000,761,277,240,0.4091,0.2200
113687,0.0237,2.8380,3.7264,0.5000,1.0000,1.0750,3.2035,3.6937,0.0000,2.4280,0.1667,3.0830,0.0197,0.0445,22.0000,0.0033,5.0948,0.5204,0.1576,1.0000,761,277,240,0.3841,0.0620
114199,0.0858,10.8620,11.3946,0.6500,2.2500,3.0250,20.5935,30.3191,0.0315,5.7880,0.6333,4.2576,0.0315,0.0058,4.0000,0.2083,11.8364,0.8172,0.5713,1.2167,699,246,240,0.2533,0.0000
115991,0.1826,2.3700,3.0236,0.7951,1.2500,2.7250,3.5125,7.3150,0.0749,1.8200,0.7787,5.4911,0.0404,0.0009,1.0000,0.4875,5.0899,1.0554,0.3891,1.8770,668,215,240,0.2807,0.0000
117527,0.0987,5.5800,5.9244,0.9130,6.7500,17.9000,36.7230,86.5218,0.0858,4.0200,0.6087,8.3959,0.0386,0.0376,1.0000,-0.3209,8.0268,0.9127,0.2158,1.2464,699,215,240,0.9741,0.5760
117783,0.1272,3.2380,5.8032,0.3765,1.2500,1.7500,4.8990,7.4846,0.0075,4.4640,0.5882,3.8005,0.0524,0.0784,2.0000,0.2917,8.5866,2.0879,0.3824,1.3647,668,215,240,0.7286,0.0040
118039,0.7697,3.2120,3.3066,0.9796,1.5000,2.7500,4.7750,8.6688,0.6137,2.7800,0.8550,3.1000,0.1116,-0.4508,1.0000,0.1685,6.1727,2.2425,0.5675,1.0242,699,215,240,0.5189,0.0580
118807,0.1238,2.7880,11.2172,0.4810,1.2500,8.4000,4.2800,78.3802,0.0329,2.1840,0.4051,5.2423,0.0737,-0.0272,4.5000,0.0783,12.6022,1.1869,0.1043,1.2025,638,215,240,1.8906,0.2140
119063,0.0029,6.6010,6.6242,1.0000,2.6250,2.9250,16.7505,18.3357,0.0029,5.6440,0.5000,6.5772,0.0014,0.0030,33.0000,-0.0047,6.4280,0.8194,0.3351,1.0000,699,215,240,0.3681,0.1280
119319,0.7683,3.2120,3.7402,0.8716,1.5000,2.5000,4.8820,8.3471,0.5680,2.5200,0.8872,3.4943,0.0867,-0.3012,1.0000,0.1918,6.2723,2.0987,0.4311,1.0856,669,215,240,0.6571,0.1580
119575,0.6308,6.8110,7.4880,0.7227,2.2500,4.2500,13.6125,29.2622,0.3498,5.6680,0.9384,3.4184,0.0389,0.0158,1.0000,0.6166,13.4416,2.5523,0.7466,1.4123,669,215,240,0.8687,0.0640
120343,0.4873,2.5240,2.7400,0.9417,4.3750,6.0000,11.6512,16.2265,0.2033,1.8120,0.8957,1.2342,0.0508,-0.0043,1.0000,0.9238,6.1521,2.6797,0.3856,1.2515,669,215,240,0.7929,0.1500
120599,0.5000,3.5500,4.1994,0.7622,4.0000,6.7500,14.8930,26.6309,0.0000,3.6200,0.3512,5.3322,0.3244,-0.0058,1.0000,0.0979,11.1142,6.9591,0.3956,4.6535,1270,461,420,5.1930,0.4500
120855,0.6332,3.6980,11.6614,0.5173,3.0000,5.5000,11.6510,57.5449,0.1505,4.0380,0.6337,6.2460,0.2320,0.1749,1.0000,0.2538,16.7556,4.5443,0.6361,1.3837,638,215,240,1.4973,0.2040
121623,0.5721,2.9320,5.9688,0.4055,2.2500,8.9000,7.8500,26.0594,0.2335,2.7360,0.2986,4.9582,0.4013,0.0298,1.0000,0.2328,10.6188,3.5396,0.1386,1.7233,638,215,240,3.6637,2.3310
121879,0.0768,2.4740,3.4848,0.7347,1.2500,1.7500,3.3950,6.1336,0.0549,2.0440,0.0816,2.4095,0.0705,-0.0075,11.0000,-0.0082,4.3112,0.1803,0.0545,1.0816,638,215,240,0.3802,0.2520
122135,0.3464,3.2560,4.1120,0.7149,2.0000,4.7500,6.9200,15.6750,0.1270,2.7520,0.5882,8.6098,0.1426,0.0458,1.0000,0.8458,7.0660,2.4208,0.7021,2.8552,638,215,240,0.4856,0.0000
122391,0.0031,2.9830,3.0974,1.0000,1.0000,1.0000,2.9335,2.9963,0.0016,2.4940,0.0000,1.0058,0.0031,0.0033,90.0000,-0.0047,3.0446,0.0184,0.0081,1.0000,638,215,240,0.2671,0.1320
124183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,577.0000,0.0000,3.8886,0.0862,0.0760,0.0000,577,215,179,0.1209,0.0440
124439,0.0624,2.9410,3.7560,0.5833,1.2500,2.0000,3.7010,7.8503,0.0035,2.4840,0.5000,4.6589,0.0312,0.0321,12.0000,-0.0223,5.6066,0.6218,0.1688,1.1389,577,215,179,0.4441,0.0860
124695,0.0017,2.2280,2.2280,1.0000,1.0000,1.0000,2.2260,2.2260,0.0017,0.9880,0.0000,0.0000,0.0017,-0.0024,577.0000,0.0000,2.3497,0.0412,0.0070,1.0000,577,215,179,0.5552,0.3360
124951,0.5568,3.5700,3.6920,0.8816,1.0000,1.5000,3.6758,5.1621,0.2454,2.8020,0.9375,2.7108,0.0348,-0.3936,1.0000,0.4371,6.0437,1.5966,0.2907,1.0789,546,215,148,0.7482,0.2190
125207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,699.0000,0.0000,4.8405,0.0608,0.0727,0.0000,699,215,240,0.1349,0.0240
125463,0.0016,2.6020,2.6020,1.0000,1.2500,1.2500,3.1525,3.1525,0.0000,2.1400,0.0000,0.0000,0.0016,0.0055,638.0000,-0.0047,3.5036,0.0933,0.0566,1.0000,638,215,240,0.1937,0.0840
125719,0.7601,6.0800,10.4808,0.0747,4.7500,7.7500,31.4700,99.5568,0.1740,3.7000,0.9855,3.0517,0.0110,-0.1577,1.0000,0.2805,26.0736,5.4936,0.8479,1.9036,546,215,148,2.0533,0.0000
125975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,546.0000,0.0000,5.8656,0.0302,0.0279,0.0000,546,215,148,0.1511,0.0280
126231,0.8182,5.0740,8.2722,0.5364,10.5000,11.5000,60.2745,74.9995,0.0047,9.7080,0.0019,1.3307,0.8166,0.0084,1.0000,-0.4657,18.9231,9.2433,0.6764,1.8046,638,215,240,4.3776,1.2020
127511,0.1813,3.8800,5.7324,0.2626,1.2500,2.2500,4.9000,14.1974,0.0037,6.0880,0.8384,4.1391,0.0293,0.0154,3.0000,0.1451,10.3904,3.5403,0.6144,1.1616,546,215,148,1.1542,0.1480
127767,0.3205,3.4520,3.5240,0.9771,1.0000,1.2500,3.3940,4.1317,0.1264,2.4800,0.8229,3.5092,0.0568,-0.0987,2.0000,-0.0241,4.0358,0.5060,0.3744,1.0057,546,215,148,0.1946,0.0320
128023,0.6680,5.9130,8.1280,0.3324,2.0000,6.5000,11.6660,47.1273,0.0405,6.1840,0.9595,3.5432,0.0270,-0.0365,1.0000,0.7302,13.9386,7.0010,0.8066,4.3815,518,215,120,2.0989,0.0000
128279,0.0260,2.2680,2.5172,0.9333,1.0000,1.4000,2.5380,3.3146,0.0139,1.3720,0.2667,2.2529,0.0191,-0.0022,8.0000,0.0456,3.3043,0.3228,0.0223,1.0000,577,215,179,1.5544,0.9180
128535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,518.0000,0.0000,2.7815,0.0415,0.0295,0.0000,518,215,120,0.1391,0.0320
128791,0.7816,3.0880,3.6840,0.8492,2.0000,3.0000,6.4210,9.2630,0.5113,2.6160,0.8115,3.5391,0.1473,-0.3168,1.0000,-0.2785,6.0216,2.5828,0.4582,1.2018,577,215,179,0.8047,0.1240
129815,0.0153,2.7980,3.5072,0.6923,1.0000,1.5000,3.1190,4.2604,0.0012,1.7080,0.3077,3.3556,0.0106,0.0191,14.0000,-0.0254,3.3179,0.0948,0.0367,1.0000,852,338,240,0.4445,0.2180
130327,0.2336,2.5840,3.4440,0.7107,1.2500,3.5000,3.7760,12.1040,0.0811,2.6160,0.5620,6.9014,0.1023,0.0797,2.0000,0.1837,9.1573,1.7558,0.1500,1.6777,518,215,120,1.4743,0.4400
130583,0.2741,11.1120,11.4480,0.7183,5.0000,8.9750,50.2065,73.0923,0.2471,7.3380,0.6972,5.2655,0.0830,0.0135,2.0000,0.3467,11.6599,1.5415,0.9932,1.1479,518,215,120,0.6097,0.0000
130839,0.0077,2.7110,2.9878,1.0000,1.0000,1.1750,2.7470,3.4642,0.0019,1.7980,1.0000,0.8380,0.0000,-0.0108,41.0000,0.0203,3.9702,0.2210,0.1213,1.0000,518,215,120,0.1986,0.0360
131095,0.2992,3.3340,4.6556,0.4194,1.2500,2.2500,4.8190,8.9055,0.0174,5.2080,0.8710,5.6360,0.0386,-0.0784,1.0000,0.6182,8.1637,5.5376,0.5841,2.3871,518,215,120,1.4785,0.2010
131351,0.0238,2.0520,2.0844,1.0000,1.5000,2.2000,3.0670,4.4564,0.0238,1.4360,0.6923,2.4766,0.0073,-0.0064,3.0000,-0.0326,2.1084,0.0600,0.1749,1.0000,546,215,148,0.0324,0.0000
131607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,518.0000,0.0000,3.5559,0.0454,0.0410,0.0000,518,215,120,0.1201,0.0360
132119,0.0041,2.8300,3.1116,1.0000,1.6250,2.1250,4.5662,5.7168,0.0000,2.0880,0.0000,1.9148,0.0041,-0.0057,1.0000,0.0000,4.0997,0.2023,0.0726,2.0000,487,215,120,0.3030,0.0880
132375,0.0405,2.6240,3.1240,0.7143,1.2500,4.0000,3.6150,11.2800,0.0077,2.1400,0.3333,3.6973,0.0270,0.0284,5.0000,0.1167,4.2376,0.3996,0.0666,1.4762,518,215,120,0.6915,0.0800
132631,0.9795,10.2460,10.5120,0.9518,1.7500,2.3500,17.6970,24.8368,0.3203,12.1280,0.9937,0.8256,0.0062,-0.0017,1.0000,-0.0083,22.6332,7.8475,0.8851,1.3585,487,215,120,3.0044,0.0920
132887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,487.0000,0.0000,1.8165,0.0005,0.0009,0.0000,487,215,120,0.0568,0.0000
133143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,487.0000,0.0000,3.1386,0.0816,0.0445,0.0000,487,215,120,0.1876,0.0360
133399,0.0883,2.7740,3.3040,0.6279,1.2500,3.7500,3.4630,10.3155,0.0164,2.1680,0.2558,3.7357,0.0657,-0.0019,4.0000,0.1878,5.3231,0.7120,0.1284,1.2093,487,215,120,0.6242,0.1960
133655,0.3984,3.8710,4.2772,0.9072,2.0000,3.6750,8.1405,16.1224,0.1828,3.4480,0.9021,4.7029,0.0390,0.0508,1.0000,0.9545,10.3165,2.8214,0.8187,3.1701,487,215,120,0.5731,0.0000
133911,0.2977,2.6260,3.3220,0.7724,1.0000,1.2500,2.8180,3.9502,0.0411,1.9800,0.5931,7.6533,0.1211,0.0598,1.0000,0.5347,5.2581,2.0144,0.2770,1.4069,487,215,120,0.8046,0.1880
134167,0.0041,2.7360,3.0288,1.0000,1.0000,1.0000,2.8125,3.0313,0.0000,1.8760,0.5000,3.4862,0.0021,0.0044,86.0000,0.0083,2.9928,0.0349,0.0176,1.0000,487,215,120,0.2015,0.0640
134423,0.0041,2.1540,2.2148,1.0000,1.0000,1.0000,2.1420,2.2012,0.0041,0.7120,0.0000,1.3903,0.0041,-0.0057,89.0000,-0.0093,2.3422,0.0339,0.0098,1.0000,487,215,120,0.3332,0.0680
134679,0.0575,2.8980,3.7126,0.5357,1.0000,1.3250,3.2188,4.1339,0.0062,2.2040,0.5714,3.6832,0.0246,0.0310,9.0000,-0.0457,5.0960,0.4913,0.0859,1.0000,487,215,120,0.6769,0.3900
134935,0.1561,3.0330,3.1200,1.0000,1.0000,1.7500,2.8870,5.1508,0.0513,2.4000,0.9868,0.9933,0.0021,-0.2077,4.0000,0.0901,3.6528,0.7223,0.4214,1.0000,487,215,120,0.2189,0.0440
135191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,487.0000,0.0000,2.6535,0.0098,0.0673,0.0000,487,215,120,0.0946,0.0000
135447,0.7331,3.9440,4.4328,0.8627,2.2500,4.2500,9.3645,17.0578,0.1376,3.0000,0.5098,6.1680,0.3593,0.0590,1.0000,0.3917,8.2896,4.4651,0.5681,2.5406,487,215,120,1.2396,0.3340
135959,0.0372,2.7140,3.2248,0.5294,1.0000,1.3500,2.8740,3.8406,0.0109,1.9880,0.2941,1.7242,0.0263,0.0125,17.5000,0.0444,5.2226,0.4562,0.1446,1.0000,457,215,120,0.3490,0.0920
136727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.0000,0.0000,0.5906,0.0000,0.0000,0.0000,457,215,120,0.0870,0.0520
136983,0.0066,2.3340,2.7548,0.6667,1.0000,1.0000,2.3460,2.6444,0.0000,1.8080,0.0000,2.7160,0.0066,-0.0092,169.5000,-0.0140,3.7470,0.1926,0.0856,1.0000,457,215,120,0.2371,0.0520
137239,0.0306,2.9940,3.7196,0.7857,1.0000,1.2500,3.2603,4.5457,0.0000,2.3360,0.2143,3.7986,0.0241,0.0432,19.0000,-0.0076,5.4663,0.2905,0.1888,1.0000,457,215,120,0.1756,0.0320
137495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.0000,0.0000,2.0874,0.0038,0.0030,0.0000,457,215,120,0.1205,0.0320
137751,0.0109,2.7540,3.5680,0.6000,1.0000,1.0000,2.7960,3.5396,0.0000,1.8760,0.4000,5.2468,0.0066,-0.0045,9.0000,0.0250,3.8888,0.2571,0.1333,1.0000,457,215,120,0.2353,0.0240
138007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.0000,0.0000,2.9972,0.0323,0.0216,0.0000,457,215,120,0.1549,0.0120
138519,0.0022,2.5720,2.5720,1.0000,1.0000,1.0000,2.5770,2.5770,0.0000,0.8880,0.0000,0.0000,0.0022,-0.0031,457.0000,-0.0047,3.1467,0.1718,0.0697,1.0000,457,215,120,0.2417,0.0880
138775,0.0066,2.6440,2.6728,0.6667,1.0000,1.2000,2.7080,2.8360,0.0022,1.8680,0.3333,2.7445,0.0044,-0.0092,85.0000,0.0037,3.9120,0.2259,0.0701,1.0000,457,215,120,0.3402,0.1560
139031,0.0022,2.8420,2.8420,1.0000,2.0000,2.0000,5.6450,5.6450,0.0000,2.8520,0.0000,0.0000,0.0022,-0.0031,457.0000,0.0083,3.3155,0.0279,0.0454,1.0000,457,215,120,0.0691,0.0120
139287,0.3326,3.2310,6.4660,0.3816,1.2500,2.0000,4.6150,8.7711,0.0175,5.9740,0.5855,4.1383,0.1379,0.4597,1.0000,0.4157,14.0886,3.6253,0.4266,1.6316,457,215,120,1.3936,0.2660
139799,0.6696,3.9700,4.3120,0.9444,2.2500,3.0000,8.7350,12.1275,0.3764,3.5260,0.7680,2.9103,0.1554,-0.1833,1.0000,0.1076,9.9471,1.8775,0.4877,1.0882,457,215,120,0.6759,0.1220
140055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,457.0000,0.0000,0.9258,0.0022,0.0018,0.0000,457,215,120,0.1381,0.0480
140311,0.0241,3.2860,3.6920,0.6364,1.0000,1.7500,3.7800,7.5865,0.0044,5.7480,0.4545,3.2151,0.0131,-0.0121,39.5000,0.0064,7.5698,0.2495,0.1320,1.0909,457,215,120,0.3047,0.1020
140567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,426.0000,0.0000,2.1790,0.0065,0.0037,0.0000,426,184,120,0.1619,0.0720
